Weight, Velocity, Chord Length, Wing Span, Lift Coefficient, Drag Coefficient
10000, 150.0, 6.00, 30.0, 5.9182, 3.3791
10000, 150.0, 6.00, 35.0, 5.0728, 2.2625
10000, 150.0, 6.00, 40.0, 4.4387, 1.6197
10000, 150.0, 6.00, 45.0, 3.9455, 1.2204
10000, 150.0, 6.00, 50.0, 3.5509, 0.9571
10000, 175.0, 4.00, 20.0, 9.7832, 8.5948
10000, 175.0, 4.00, 25.0, 7.8266, 4.6823
10000, 175.0, 4.00, 30.0, 6.5221, 2.9089
10000, 175.0, 4.00, 35.0, 5.5904, 1.9802
10000, 175.0, 4.00, 40.0, 4.8916, 1.4412
10000, 175.0, 4.00, 45.0, 4.3481, 1.1035
10000, 175.0, 4.00, 50.0, 3.9133, 0.8788
10000, 175.0, 4.25, 20.0, 9.2077, 8.0892
10000, 175.0, 4.25, 25.0, 7.3662, 4.4069
10000, 175.0, 4.25, 30.0, 6.1385, 2.7378
10000, 175.0, 4.25, 35.0, 5.2616, 1.8637
10000, 175.0, 4.25, 40.0, 4.6039, 1.3564
10000, 175.0, 4.25, 45.0, 4.0923, 1.0386
10000, 175.0, 4.25, 50.0, 3.6831, 0.8271
10000, 175.0, 4.50, 20.0, 8.6962, 7.6398
10000, 175.0, 4.50, 25.0, 6.9570, 4.1620
10000, 175.0, 4.50, 30.0, 5.7975, 2.5857
10000, 175.0, 4.50, 35.0, 4.9693, 1.7602
10000, 175.0, 4.50, 40.0, 4.3481, 1.2811
10000, 175.0, 4.50, 45.0, 3.8650, 0.9809
10000, 175.0, 4.50, 50.0, 3.4785, 0.7811
10000, 175.0, 4.75, 20.0, 8.2385, 7.2377
10000, 175.0, 4.75, 25.0, 6.5908, 3.9430
10000, 175.0, 4.75, 30.0, 5.4923, 2.4496
10000, 175.0, 4.75, 35.0, 4.7077, 1.6675
10000, 175.0, 4.75, 40.0, 4.1193, 1.2137
10000, 175.0, 4.75, 45.0, 3.6616, 0.9292
10000, 175.0, 4.75, 50.0, 3.2954, 0.7400
10000, 175.0, 5.00, 20.0, 7.8266, 6.8758
10000, 175.0, 5.00, 25.0, 6.2613, 3.7458
10000, 175.0, 5.00, 30.0, 5.2177, 2.3272
10000, 175.0, 5.00, 35.0, 4.4723, 1.5842
10000, 175.0, 5.00, 40.0, 3.9133, 1.1530
10000, 175.0, 5.00, 45.0, 3.4785, 0.8828
10000, 175.0, 5.00, 50.0, 3.1306, 0.7030
10000, 175.0, 5.25, 20.0, 7.4539, 6.5484
10000, 175.0, 5.25, 25.0, 5.9631, 3.5675
10000, 175.0, 5.25, 30.0, 4.9693, 2.2163
10000, 175.0, 5.25, 35.0, 4.2594, 1.5087
10000, 175.0, 5.25, 40.0, 3.7269, 1.0981
10000, 175.0, 5.25, 45.0, 3.3128, 0.8407
10000, 175.0, 5.25, 50.0, 2.9816, 0.6695
10000, 175.0, 5.50, 20.0, 7.1151, 6.2508
10000, 175.0, 5.50, 25.0, 5.6921, 3.4053
10000, 175.0, 5.50, 30.0, 4.7434, 2.1156
10000, 175.0, 5.50, 35.0, 4.0658, 1.4401
10000, 175.0, 5.50, 40.0, 3.5575, 1.0482
10000, 175.0, 5.50, 45.0, 3.1623, 0.8025
10000, 175.0, 5.50, 50.0, 2.8460, 0.6391
10000, 175.0, 5.75, 20.0, 6.8057, 5.9790
10000, 175.0, 5.75, 25.0, 5.4446, 3.2572
10000, 175.0, 5.75, 30.0, 4.5371, 2.0236
10000, 175.0, 5.75, 35.0, 3.8890, 1.3775
10000, 175.0, 5.75, 40.0, 3.4029, 1.0026
10000, 175.0, 5.75, 45.0, 3.0248, 0.7676
10000, 175.0, 5.75, 50.0, 2.7223, 0.6113
10000, 175.0, 6.00, 20.0, 6.5221, 5.7299
10000, 175.0, 6.00, 25.0, 5.2177, 3.1215
10000, 175.0, 6.00, 30.0, 4.3481, 1.9393
10000, 175.0, 6.00, 35.0, 3.7269, 1.3201
10000, 175.0, 6.00, 40.0, 3.2611, 0.9608
10000, 175.0, 6.00, 45.0, 2.8987, 0.7356
10000, 175.0, 6.00, 50.0, 2.6089, 0.5859
10000, 200.0, 4.00, 20.0, 7.4903, 5.2137
10000, 200.0, 4.00, 25.0, 5.9922, 2.8851
10000, 200.0, 4.00, 30.0, 4.9935, 1.8222
10000, 200.0, 4.00, 35.0, 4.2802, 1.2611
10000, 200.0, 4.00, 40.0, 3.7451, 0.9326
10000, 200.0, 4.00, 45.0, 3.3290, 0.7249
10000, 200.0, 4.00, 50.0, 2.9961, 0.5853
10000, 200.0, 4.25, 20.0, 7.0497, 4.9070
10000, 200.0, 4.25, 25.0, 5.6397, 2.7154
10000, 200.0, 4.25, 30.0, 4.6998, 1.7150
10000, 200.0, 4.25, 35.0, 4.0284, 1.1869
10000, 200.0, 4.25, 40.0, 3.5248, 0.8777
10000, 200.0, 4.25, 45.0, 3.1332, 0.6822
10000, 200.0, 4.25, 50.0, 2.8199, 0.5509
10000, 200.0, 4.50, 20.0, 6.6580, 4.6344
10000, 200.0, 4.50, 25.0, 5.3264, 2.5645
10000, 200.0, 4.50, 30.0, 4.4387, 1.6197
10000, 200.0, 4.50, 35.0, 3.8046, 1.1209
10000, 200.0, 4.50, 40.0, 3.3290, 0.8290
10000, 200.0, 4.50, 45.0, 2.9591, 0.6443
10000, 200.0, 4.50, 50.0, 2.6632, 0.5203
10000, 200.0, 4.75, 20.0, 6.3076, 4.3905
10000, 200.0, 4.75, 25.0, 5.0461, 2.4296
10000, 200.0, 4.75, 30.0, 4.2051, 1.5345
10000, 200.0, 4.75, 35.0, 3.6043, 1.0620
10000, 200.0, 4.75, 40.0, 3.1538, 0.7853
10000, 200.0, 4.75, 45.0, 2.8034, 0.6104
10000, 200.0, 4.75, 50.0, 2.5230, 0.4929
10000, 200.0, 5.00, 20.0, 5.9922, 4.1709
10000, 200.0, 5.00, 25.0, 4.7938, 2.3081
10000, 200.0, 5.00, 30.0, 3.9948, 1.4578
10000, 200.0, 5.00, 35.0, 3.4241, 1.0089
10000, 200.0, 5.00, 40.0, 2.9961, 0.7461
10000, 200.0, 5.00, 45.0, 2.6632, 0.5799
10000, 200.0, 5.00, 50.0, 2.3969, 0.4683
10000, 200.0, 5.25, 20.0, 5.7069, 3.9723
10000, 200.0, 5.25, 25.0, 4.5655, 2.1982
10000, 200.0, 5.25, 30.0, 3.8046, 1.3883
10000, 200.0, 5.25, 35.0, 3.2611, 0.9608
10000, 200.0, 5.25, 40.0, 2.8534, 0.7105
10000, 200.0, 5.25, 45.0, 2.5364, 0.5523
10000, 200.0, 5.25, 50.0, 2.2828, 0.4460
10000, 200.0, 5.50, 20.0, 5.4475, 3.7918
10000, 200.0, 5.50, 25.0, 4.3580, 2.0983
10000, 200.0, 5.50, 30.0, 3.6316, 1.3252
10000, 200.0, 5.50, 35.0, 3.1128, 0.9171
10000, 200.0, 5.50, 40.0, 2.7237, 0.6782
10000, 200.0, 5.50, 45.0, 2.4211, 0.5272
10000, 200.0, 5.50, 50.0, 2.1790, 0.4257
10000, 200.0, 5.75, 20.0, 5.2106, 3.6269
10000, 200.0, 5.75, 25.0, 4.1685, 2.0070
10000, 200.0, 5.75, 30.0, 3.4738, 1.2676
10000, 200.0, 5.75, 35.0, 2.9775, 0.8773
10000, 200.0, 5.75, 40.0, 2.6053, 0.6488
10000, 200.0, 5.75, 45.0, 2.3158, 0.5042
10000, 200.0, 5.75, 50.0, 2.0843, 0.4072
10000, 200.0, 6.00, 20.0, 4.9935, 3.4758
10000, 200.0, 6.00, 25.0, 3.9948, 1.9234
10000, 200.0, 6.00, 30.0, 3.3290, 1.2148
10000, 200.0, 6.00, 35.0, 2.8534, 0.8407
10000, 200.0, 6.00, 40.0, 2.4968, 0.6217
10000, 200.0, 6.00, 45.0, 2.2193, 0.4832
10000, 200.0, 6.00, 50.0, 1.9974, 0.3902
10000, 225.0, 4.00, 20.0, 5.9182, 3.3791
10000, 225.0, 4.00, 25.0, 4.7346, 1.9005
10000, 225.0, 4.00, 30.0, 3.9455, 1.2204
10000, 225.0, 4.00, 35.0, 3.3819, 0.8583
10000, 225.0, 4.00, 40.0, 2.9591, 0.6443
10000, 225.0, 4.00, 45.0, 2.6303, 0.5077
10000, 225.0, 4.00, 50.0, 2.3673, 0.4151
10000, 225.0, 4.25, 20.0, 5.5701, 3.1803
10000, 225.0, 4.25, 25.0, 4.4561, 1.7887
10000, 225.0, 4.25, 30.0, 3.7134, 1.1486
10000, 225.0, 4.25, 35.0, 3.1829, 0.8078
10000, 225.0, 4.25, 40.0, 2.7851, 0.6064
10000, 225.0, 4.25, 45.0, 2.4756, 0.4779
10000, 225.0, 4.25, 50.0, 2.2280, 0.3907
10000, 225.0, 4.50, 20.0, 5.2607, 3.0036
10000, 225.0, 4.50, 25.0, 4.2085, 1.6894
10000, 225.0, 4.50, 30.0, 3.5071, 1.0848
10000, 225.0, 4.50, 35.0, 3.0061, 0.7629
10000, 225.0, 4.50, 40.0, 2.6303, 0.5727
10000, 225.0, 4.50, 45.0, 2.3381, 0.4513
10000, 225.0, 4.50, 50.0, 2.1043, 0.3690
10000, 225.0, 4.75, 20.0, 4.9838, 2.8455
10000, 225.0, 4.75, 25.0, 3.9870, 1.6004
10000, 225.0, 4.75, 30.0, 3.3225, 1.0277
10000, 225.0, 4.75, 35.0, 2.8479, 0.7227
10000, 225.0, 4.75, 40.0, 2.4919, 0.5426
10000, 225.0, 4.75, 45.0, 2.2150, 0.4276
10000, 225.0, 4.75, 50.0, 1.9935, 0.3496
10000, 225.0, 5.00, 20.0, 4.7346, 2.7033
10000, 225.0, 5.00, 25.0, 3.7877, 1.5204
10000, 225.0, 5.00, 30.0, 3.1564, 0.9763
10000, 225.0, 5.00, 35.0, 2.7055, 0.6866
10000, 225.0, 5.00, 40.0, 2.3673, 0.5155
10000, 225.0, 5.00, 45.0, 2.1043, 0.4062
10000, 225.0, 5.00, 50.0, 1.8938, 0.3321
10000, 225.0, 5.25, 20.0, 4.5091, 2.5745
10000, 225.0, 5.25, 25.0, 3.6073, 1.4480
10000, 225.0, 5.25, 30.0, 3.0061, 0.9298
10000, 225.0, 5.25, 35.0, 2.5767, 0.6539
10000, 225.0, 5.25, 40.0, 2.2546, 0.4909
10000, 225.0, 5.25, 45.0, 2.0041, 0.3868
10000, 225.0, 5.25, 50.0, 1.8037, 0.3163
10000, 225.0, 5.50, 20.0, 4.3042, 2.4575
10000, 225.0, 5.50, 25.0, 3.4433, 1.3822
10000, 225.0, 5.50, 30.0, 2.8695, 0.8876
10000, 225.0, 5.50, 35.0, 2.4595, 0.6242
10000, 225.0, 5.50, 40.0, 2.1521, 0.4686
10000, 225.0, 5.50, 45.0, 1.9130, 0.3693
10000, 225.0, 5.50, 50.0, 1.7217, 0.3019
10000, 225.0, 5.75, 20.0, 4.1170, 2.3507
10000, 225.0, 5.75, 25.0, 3.2936, 1.3221
10000, 225.0, 5.75, 30.0, 2.7447, 0.8490
10000, 225.0, 5.75, 35.0, 2.3526, 0.5970
10000, 225.0, 5.75, 40.0, 2.0585, 0.4482
10000, 225.0, 5.75, 45.0, 1.8298, 0.3532
10000, 225.0, 5.75, 50.0, 1.6468, 0.2888
10000, 225.0, 6.00, 20.0, 3.9455, 2.2527
10000, 225.0, 6.00, 25.0, 3.1564, 1.2670
10000, 225.0, 6.00, 30.0, 2.6303, 0.8136
10000, 225.0, 6.00, 35.0, 2.2546, 0.5722
10000, 225.0, 6.00, 40.0, 1.9727, 0.4295
10000, 225.0, 6.00, 45.0, 1.7536, 0.3385
10000, 225.0, 6.00, 50.0, 1.5782, 0.2767
10000, 250.0, 4.00, 20.0, 4.7938, 2.3081
10000, 250.0, 4.00, 25.0, 3.8350, 1.3198
10000, 250.0, 4.00, 30.0, 3.1959, 0.8614
10000, 250.0, 4.00, 35.0, 2.7393, 0.6151
10000, 250.0, 4.00, 40.0, 2.3969, 0.4683
10000, 250.0, 4.00, 45.0, 2.1306, 0.3736
10000, 250.0, 4.00, 50.0, 1.9175, 0.3088
10000, 250.0, 4.25, 20.0, 4.5118, 2.1723
10000, 250.0, 4.25, 25.0, 3.6094, 1.2422
10000, 250.0, 4.25, 30.0, 3.0079, 0.8108
10000, 250.0, 4.25, 35.0, 2.5782, 0.5790
10000, 250.0, 4.25, 40.0, 2.2559, 0.4407
10000, 250.0, 4.25, 45.0, 2.0052, 0.3516
10000, 250.0, 4.25, 50.0, 1.8047, 0.2906
10000, 250.0, 4.50, 20.0, 4.2611, 2.0516
10000, 250.0, 4.50, 25.0, 3.4089, 1.1732
10000, 250.0, 4.50, 30.0, 2.8408, 0.7657
10000, 250.0, 4.50, 35.0, 2.4349, 0.5468
10000, 250.0, 4.50, 40.0, 2.1306, 0.4162
10000, 250.0, 4.50, 45.0, 1.8938, 0.3321
10000, 250.0, 4.50, 50.0, 1.7045, 0.2745
10000, 250.0, 4.75, 20.0, 4.0369, 1.9437
10000, 250.0, 4.75, 25.0, 3.2295, 1.1114
10000, 250.0, 4.75, 30.0, 2.6912, 0.7254
10000, 250.0, 4.75, 35.0, 2.3068, 0.5180
10000, 250.0, 4.75, 40.0, 2.0184, 0.3943
10000, 250.0, 4.75, 45.0, 1.7942, 0.3146
10000, 250.0, 4.75, 50.0, 1.6147, 0.2600
10000, 250.0, 5.00, 20.0, 3.8350, 1.8465
10000, 250.0, 5.00, 25.0, 3.0680, 1.0558
10000, 250.0, 5.00, 30.0, 2.5567, 0.6891
10000, 250.0, 5.00, 35.0, 2.1914, 0.4921
10000, 250.0, 5.00, 40.0, 1.9175, 0.3746
10000, 250.0, 5.00, 45.0, 1.7045, 0.2989
10000, 250.0, 5.00, 50.0, 1.5340, 0.2470
10000, 250.0, 5.25, 20.0, 3.6524, 1.7585
10000, 250.0, 5.25, 25.0, 2.9219, 1.0056
10000, 250.0, 5.25, 30.0, 2.4349, 0.6563
10000, 250.0, 5.25, 35.0, 2.0871, 0.4687
10000, 250.0, 5.25, 40.0, 1.8262, 0.3568
10000, 250.0, 5.25, 45.0, 1.6233, 0.2846
10000, 250.0, 5.25, 50.0, 1.4610, 0.2353
10000, 250.0, 5.50, 20.0, 3.4864, 1.6786
10000, 250.0, 5.50, 25.0, 2.7891, 0.9599
10000, 250.0, 5.50, 30.0, 2.3243, 0.6265
10000, 250.0, 5.50, 35.0, 1.9922, 0.4474
10000, 250.0, 5.50, 40.0, 1.7432, 0.3406
10000, 250.0, 5.50, 45.0, 1.5495, 0.2717
10000, 250.0, 5.50, 50.0, 1.3946, 0.2246
10000, 250.0, 5.75, 20.0, 3.3348, 1.6056
10000, 250.0, 5.75, 25.0, 2.6678, 0.9181
10000, 250.0, 5.75, 30.0, 2.2232, 0.5993
10000, 250.0, 5.75, 35.0, 1.9056, 0.4279
10000, 250.0, 5.75, 40.0, 1.6674, 0.3258
10000, 250.0, 5.75, 45.0, 1.4821, 0.2599
10000, 250.0, 5.75, 50.0, 1.3339, 0.2148
10000, 250.0, 6.00, 20.0, 3.1959, 1.5387
10000, 250.0, 6.00, 25.0, 2.5567, 0.8799
10000, 250.0, 6.00, 30.0, 2.1306, 0.5743
10000, 250.0, 6.00, 35.0, 1.8262, 0.4101
10000, 250.0, 6.00, 40.0, 1.5979, 0.3122
10000, 250.0, 6.00, 45.0, 1.4204, 0.2491
10000, 250.0, 6.00, 50.0, 1.2783, 0.2059
10500, 100.0, 4.00, 20.0, 31.4592, 81.7523
10500, 100.0, 4.00, 25.0, 25.1673, 42.7200
10500, 100.0, 4.00, 30.0, 20.9728, 25.3326
10500, 100.0, 4.00, 35.0, 17.9767, 16.4071
10500, 100.0, 4.00, 40.0, 15.7296, 11.3426
10500, 100.0, 4.00, 45.0, 13.9819, 8.2457
10500, 100.0, 4.00, 50.0, 12.5837, 6.2388
10500, 100.0, 4.25, 20.0, 29.6086, 76.9433
10500, 100.0, 4.25, 25.0, 23.6869, 40.2071
10500, 100.0, 4.25, 30.0, 19.7391, 23.8424
10500, 100.0, 4.25, 35.0, 16.9192, 15.4420
10500, 100.0, 4.25, 40.0, 14.8043, 10.6754
10500, 100.0, 4.25, 45.0, 13.1594, 7.7607
10500, 100.0, 4.25, 50.0, 11.8434, 5.8718
10500, 100.0, 4.50, 20.0, 27.9637, 72.6687
10500, 100.0, 4.50, 25.0, 22.3710, 37.9734
10500, 100.0, 4.50, 30.0, 18.6425, 22.5178
10500, 100.0, 4.50, 35.0, 15.9793, 14.5841
10500, 100.0, 4.50, 40.0, 13.9819, 10.0823
10500, 100.0, 4.50, 45.0, 12.4283, 7.3295
10500, 100.0, 4.50, 50.0, 11.1855, 5.5456
10500, 100.0, 4.75, 20.0, 26.4919, 68.8440
10500, 100.0, 4.75, 25.0, 21.1935, 35.9748
10500, 100.0, 4.75, 30.0, 17.6613, 21.3327
10500, 100.0, 4.75, 35.0, 15.1382, 13.8165
10500, 100.0, 4.75, 40.0, 13.2460, 9.5516
10500, 100.0, 4.75, 45.0, 11.7742, 6.9438
10500, 100.0, 4.75, 50.0, 10.5968, 5.2538
10500, 100.0, 5.00, 20.0, 25.1673, 65.4018
10500, 100.0, 5.00, 25.0, 20.1339, 34.1760
10500, 100.0, 5.00, 30.0, 16.7782, 20.2660
10500, 100.0, 5.00, 35.0, 14.3813, 13.1257
10500, 100.0, 5.00, 40.0, 12.5837, 9.0741
10500, 100.0, 5.00, 45.0, 11.1855, 6.5966
10500, 100.0, 5.00, 50.0, 10.0669, 4.9911
10500, 100.0, 5.25, 20.0, 23.9689, 62.2874
10500, 100.0, 5.25, 25.0, 19.1751, 32.5486
10500, 100.0, 5.25, 30.0, 15.9793, 19.3010
10500, 100.0, 5.25, 35.0, 13.6965, 12.5006
10500, 100.0, 5.25, 40.0, 11.9844, 8.6420
10500, 100.0, 5.25, 45.0, 10.6528, 6.2825
10500, 100.0, 5.25, 50.0, 9.5876, 4.7534
10500, 100.0, 5.50, 20.0, 22.8794, 59.4562
10500, 100.0, 5.50, 25.0, 18.3035, 31.0691
10500, 100.0, 5.50, 30.0, 15.2529, 18.4237
10500, 100.0, 5.50, 35.0, 13.0739, 11.9324
10500, 100.0, 5.50, 40.0, 11.4397, 8.2491
10500, 100.0, 5.50, 45.0, 10.1686, 5.9969
10500, 100.0, 5.50, 50.0, 9.1518, 4.5373
10500, 100.0, 5.75, 20.0, 21.8846, 56.8711
10500, 100.0, 5.75, 25.0, 17.5077, 29.7183
10500, 100.0, 5.75, 30.0, 14.5898, 17.6227
10500, 100.0, 5.75, 35.0, 12.5055, 11.4136
10500, 100.0, 5.75, 40.0, 10.9423, 7.8905
10500, 100.0, 5.75, 45.0, 9.7265, 5.7362
10500, 100.0, 5.75, 50.0, 8.7539, 4.3401
10500, 100.0, 6.00, 20.0, 20.9728, 54.5015
10500, 100.0, 6.00, 25.0, 16.7782, 28.4800
10500, 100.0, 6.00, 30.0, 13.9819, 16.8884
10500, 100.0, 6.00, 35.0, 11.9844, 10.9381
10500, 100.0, 6.00, 40.0, 10.4864, 7.5617
10500, 100.0, 6.00, 45.0, 9.3212, 5.4971
10500, 100.0, 6.00, 50.0, 8.3891, 4.1592
10500, 125.0, 4.00, 20.0, 20.1339, 34.1760
10500, 125.0, 4.00, 25.0, 16.1071, 18.0504
10500, 125.0, 4.00, 30.0, 13.4226, 10.8364
10500, 125.0, 4.00, 35.0, 11.5051, 7.1148
10500, 125.0, 4.00, 40.0, 10.0669, 4.9911
10500, 125.0, 4.00, 45.0, 8.9484, 3.6843
10500, 125.0, 4.00, 50.0, 8.0535, 2.8315
10500, 125.0, 4.25, 20.0, 18.9495, 32.1657
10500, 125.0, 4.25, 25.0, 15.1596, 16.9886
10500, 125.0, 4.25, 30.0, 12.6330, 10.1990
10500, 125.0, 4.25, 35.0, 10.8283, 6.6963
10500, 125.0, 4.25, 40.0, 9.4748, 4.6975
10500, 125.0, 4.25, 45.0, 8.4220, 3.4675
10500, 125.0, 4.25, 50.0, 7.5798, 2.6650
10500, 125.0, 4.50, 20.0, 17.8968, 30.3787
10500, 125.0, 4.50, 25.0, 14.3174, 16.0448
10500, 125.0, 4.50, 30.0, 11.9312, 9.6324
10500, 125.0, 4.50, 35.0, 10.2267, 6.3243
10500, 125.0, 4.50, 40.0, 8.9484, 4.4365
10500, 125.0, 4.50, 45.0, 7.9541, 3.2749
10500, 125.0, 4.50, 50.0, 7.1587, 2.5169
10500, 125.0, 4.75, 20.0, 16.9548, 28.7798
10500, 125.0, 4.75, 25.0, 13.5639, 15.2003
10500, 125.0, 4.75, 30.0, 11.3032, 9.1254
10500, 125.0, 4.75, 35.0, 9.6885, 5.9914
10500, 125.0, 4.75, 40.0, 8.4774, 4.2030
10500, 125.0, 4.75, 45.0, 7.5355, 3.1025
10500, 125.0, 4.75, 50.0, 6.7819, 2.3845
10500, 125.0, 5.00, 20.0, 16.1071, 27.3408
10500, 125.0, 5.00, 25.0, 12.8857, 14.4403
10500, 125.0, 5.00, 30.0, 10.7381, 8.6691
10500, 125.0, 5.00, 35.0, 9.2041, 5.6918
10500, 125.0, 5.00, 40.0, 8.0535, 3.9929
10500, 125.0, 5.00, 45.0, 7.1587, 2.9474
10500, 125.0, 5.00, 50.0, 6.4428, 2.2652
10500, 125.0, 5.25, 20.0, 15.3401, 26.0389
10500, 125.0, 5.25, 25.0, 12.2721, 13.7527
10500, 125.0, 5.25, 30.0, 10.2267, 8.2563
10500, 125.0, 5.25, 35.0, 8.7658, 5.4208
10500, 125.0, 5.25, 40.0, 7.6700, 3.8027
10500, 125.0, 5.25, 45.0, 6.8178, 2.8070
10500, 125.0, 5.25, 50.0, 6.1360, 2.1574
10500, 125.0, 5.50, 20.0, 14.6428, 24.8553
10500, 125.0, 5.50, 25.0, 11.7142, 13.1275
10500, 125.0, 5.50, 30.0, 9.7619, 7.8810
10500, 125.0, 5.50, 35.0, 8.3673, 5.1744
10500, 125.0, 5.50, 40.0, 7.3214, 3.6299
10500, 125.0, 5.50, 45.0, 6.5079, 2.6795
10500, 125.0, 5.50, 50.0, 5.8571, 2.0593
10500, 125.0, 5.75, 20.0, 14.0062, 23.7746
10500, 125.0, 5.75, 25.0, 11.2049, 12.5568
10500, 125.0, 5.75, 30.0, 9.3374, 7.5384
10500, 125.0, 5.75, 35.0, 8.0035, 4.9494
10500, 125.0, 5.75, 40.0, 7.0031, 3.4720
10500, 125.0, 5.75, 45.0, 6.2250, 2.5630
10500, 125.0, 5.75, 50.0, 5.6025, 1.9698
10500, 125.0, 6.00, 20.0, 13.4226, 22.7840
10500, 125.0, 6.00, 25.0, 10.7381, 12.0336
10500, 125.0, 6.00, 30.0, 8.9484, 7.2243
10500, 125.0, 6.00, 35.0, 7.6700, 4.7432
10500, 125.0, 6.00, 40.0, 6.7113, 3.3274
10500, 125.0, 6.00, 45.0, 5.9656, 2.4562
10500, 125.0, 6.00, 50.0, 5.3690, 1.8877
10500, 150.0, 4.00, 20.0, 13.9819, 16.8884
10500, 150.0, 4.00, 25.0, 11.1855, 9.0304
10500, 150.0, 4.00, 30.0, 9.3212, 5.4971
10500, 150.0, 4.00, 35.0, 7.9896, 3.6636
10500, 150.0, 4.00, 40.0, 6.9909, 2.6104
10500, 150.0, 4.00, 45.0, 6.2142, 1.9576
10500, 150.0, 4.00, 50.0, 5.5927, 1.5283
10500, 150.0, 4.25, 20.0, 13.1594, 15.8949
10500, 150.0, 4.25, 25.0, 10.5275, 8.4992
10500, 150.0, 4.25, 30.0, 8.7729, 5.1738
10500, 150.0, 4.25, 35.0, 7.5197, 3.4481
10500, 150.0, 4.25, 40.0, 6.5797, 2.4568
10500, 150.0, 4.25, 45.0, 5.8486, 1.8424
10500, 150.0, 4.25, 50.0, 5.2638, 1.4384
10500, 150.0, 4.50, 20.0, 12.4283, 15.0119
10500, 150.0, 4.50, 25.0, 9.9426, 8.0270
10500, 150.0, 4.50, 30.0, 8.2855, 4.8864
10500, 150.0, 4.50, 35.0, 7.1019, 3.2566
10500, 150.0, 4.50, 40.0, 6.2142, 2.3204
10500, 150.0, 4.50, 45.0, 5.5237, 1.7401
10500, 150.0, 4.50, 50.0, 4.9713, 1.3585
10500, 150.0, 4.75, 20.0, 11.7742, 14.2218
10500, 150.0, 4.75, 25.0, 9.4194, 7.6045
10500, 150.0, 4.75, 30.0, 7.8495, 4.6292
10500, 150.0, 4.75, 35.0, 6.7281, 3.0852
10500, 150.0, 4.75, 40.0, 5.8871, 2.1982
10500, 150.0, 4.75, 45.0, 5.2330, 1.6485
10500, 150.0, 4.75, 50.0, 4.7097, 1.2870
10500, 150.0, 5.00, 20.0, 11.1855, 13.5107
10500, 150.0, 5.00, 25.0, 8.9484, 7.2243
10500, 150.0, 5.00, 30.0, 7.4570, 4.3977
10500, 150.0, 5.00, 35.0, 6.3917, 2.9309
10500, 150.0, 5.00, 40.0, 5.5927, 2.0883
10500, 150.0, 5.00, 45.0, 4.9713, 1.5661
10500, 150.0, 5.00, 50.0, 4.4742, 1.2226
10500, 150.0, 5.25, 20.0, 10.6528, 12.8673
10500, 150.0, 5.25, 25.0, 8.5223, 6.8803
10500, 150.0, 5.25, 30.0, 7.1019, 4.1883
10500, 150.0, 5.25, 35.0, 6.0873, 2.7913
10500, 150.0, 5.25, 40.0, 5.3264, 1.9889
10500, 150.0, 5.25, 45.0, 4.7346, 1.4915
10500, 150.0, 5.25, 50.0, 4.2611, 1.1644
10500, 150.0, 5.50, 20.0, 10.1686, 12.2825
10500, 150.0, 5.50, 25.0, 8.1349, 6.5675
10500, 150.0, 5.50, 30.0, 6.7791, 3.9979
10500, 150.0, 5.50, 35.0, 5.8106, 2.6645
10500, 150.0, 5.50, 40.0, 5.0843, 1.8985
10500, 150.0, 5.50, 45.0, 4.5194, 1.4237
10500, 150.0, 5.50, 50.0, 4.0674, 1.1115
10500, 150.0, 5.75, 20.0, 9.7265, 11.7484
10500, 150.0, 5.75, 25.0, 7.7812, 6.2820
10500, 150.0, 5.75, 30.0, 6.4843, 3.8241
10500, 150.0, 5.75, 35.0, 5.5580, 2.5486
10500, 150.0, 5.75, 40.0, 4.8633, 1.8159
10500, 150.0, 5.75, 45.0, 4.3229, 1.3618
10500, 150.0, 5.75, 50.0, 3.8906, 1.0631
10500, 150.0, 6.00, 20.0, 9.3212, 11.2589
10500, 150.0, 6.00, 25.0, 7.4570, 6.0202
10500, 150.0, 6.00, 30.0, 6.2142, 3.6648
10500, 150.0, 6.00, 35.0, 5.3264, 2.4424
10500, 150.0, 6.00, 40.0, 4.6606, 1.7403
10500, 150.0, 6.00, 45.0, 4.1428, 1.3051
10500, 150.0, 6.00, 50.0, 3.7285, 1.0189
10500, 175.0, 4.00, 20.0, 10.2724, 9.3755
10500, 175.0, 4.00, 25.0, 8.2179, 5.0820
10500, 175.0, 4.00, 30.0, 6.8483, 3.1403
10500, 175.0, 4.00, 35.0, 5.8699, 2.1259
10500, 175.0, 4.00, 40.0, 5.1362, 1.5388
10500, 175.0, 4.00, 45.0, 4.5655, 1.1720
10500, 175.0, 4.00, 50.0, 4.1090, 0.9287
10500, 175.0, 4.25, 20.0, 9.6681, 8.8240
10500, 175.0, 4.25, 25.0, 7.7345, 4.7831
10500, 175.0, 4.25, 30.0, 6.4454, 2.9555
10500, 175.0, 4.25, 35.0, 5.5246, 2.0008
10500, 175.0, 4.25, 40.0, 4.8341, 1.4483
10500, 175.0, 4.25, 45.0, 4.2969, 1.1031
10500, 175.0, 4.25, 50.0, 3.8672, 0.8741
10500, 175.0, 4.50, 20.0, 9.1310, 8.3338
10500, 175.0, 4.50, 25.0, 7.3048, 4.5173
10500, 175.0, 4.50, 30.0, 6.0873, 2.7913
10500, 175.0, 4.50, 35.0, 5.2177, 1.8897
10500, 175.0, 4.50, 40.0, 4.5655, 1.3678
